track_name,track_id,artist(s)_name,artist_count,released_year,released_month,released_day,popularity,acousticness_%,danceability_%,duration_ms,energy_%,instrumentalness_%,key,liveness_%,loudness,mode,speechiness_%,tempo(bpm),time_signature,valence_%
Smile (with The Weeknd),6wQlQrTY5mVS8EGaFZVwVF,Juice WRLD & The Weeknd,2,2020,7,10,72,22.4,69.39999999999999,196180,68.5,0.0,6,12.4,-6.535,0,13.3,158.831,4,0.306
mad woman,2QDyYdZyhlP2fp79KZX8Bi,Taylor Swift,1,2020,7,24,72,65.5,59.2,237258,69.89999999999999,0.0016799999999999,3,11.4,-8.995,1,4.71,141.916,4,0.506
Man Of The Year,7AvprzMsRJpybaalckaT8c,Juice WRLD,1,2020,7,10,70,0.584,62.1,136408,69.5,0.0,4,8.6,-5.124,1,9.11,173.966,4,0.298
People You Know,63mdJr3NMY3wReOkNE6c6W,Selena Gomez,1,2020,1,10,80,8.81,69.5,194900,62.0,0.00543,8,11.1,-8.082,0,5.21,150.032,4,0.62
Sum 2 Prove,2u3EyuCqqV31woqGvO9LBz,Lil Baby,1,2020,1,10,70,1.7399999999999998,82.3,205760,55.2,0.0,4,12.2,-7.57,0,32.4,124.038,4,0.418
BEST ON EARTH (feat. BIA) - Bonus,0xKBkLcF71uUQeTA7FSu4A,Russ & BIA,2,2020,1,31,69,18.8,84.6,160720,74.8,0.0,5,9.3,-3.512,0,7.8,90.006,4,0.597
Said Sum,3sKz6Sd72K0ofPWcJPPk6H,Moneybagg Yo,1,2020,9,18,67,1.85,92.9,155168,66.7,0.0,8,10.0,-6.789,0,35.3,126.998,4,0.274
BOOTS,48r61fmMtlyjaMgXhi0Go6,HARDY,1,2020,9,4,67,18.1,54.400000000000006,193902,87.1,0.0,2,8.62,-3.831,1,3.92,104.018,4,0.511
Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,Marshmello & Halsey,2,2020,5,1,76,0.776,63.0,172762,63.3,0.0,4,5.41,-7.088,1,4.569999999999999,93.995,4,0.452
What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,Jonas Brothers,1,2020,1,17,73,0.839,85.2,180645,69.8,0.000103,9,7.729999999999999,-7.206,1,6.29,113.039,4,0.324
Pensándote,2wnhst8yHA4gKuojAgZedh,Rauw Alejandro & Tainy,2,2020,11,13,72,46.400000000000006,79.0,216414,65.5,0.165,1,8.37,-3.376,1,7.62,170.023,4,0.56
Limits,1u3OxJiXoYFdA0Fmd9yURC,Bad Omens,1,2020,1,17,70,0.0305,31.2,207854,96.8,0.00437,5,11.3,-3.316,1,41.8,103.005,4,0.3
You're All I Want,4nvLuqwTOZdEJI1fcHXv8h,Cigarettes After Sex,1,2020,5,26,75,36.3,23.3,264453,47.1,82.8,5,11.3,-10.947,1,2.94,182.161,4,0.277
Intentions (feat. Quavo),4umIPjkehX1r7uhmGvXiSV,Justin Bieber & Quavo,2,2020,2,14,76,30.0,80.60000000000001,212867,54.6,0.0,9,10.2,-6.637,1,5.75,147.986,4,0.874
Graceland Too,1WCjhRs2WBgyeGaybCX2Po,Phoebe Bridgers,1,2020,6,18,70,87.1,44.8,236350,33.800000000000004,0.0,10,11.7,-10.373,1,2.96,149.552,4,0.351
Good King Wenceslas,2ZSUAGIAUGFRBifcs0SuNt,The Mill Basin Band,1,2020,9,29,70,91.6,43.9,144708,12.2,0.527,7,15.1,-17.928,1,3.6,124.956,4,0.207
Knockin' Boots,2opQESZb7JsRKCvWMBPeuv,Luke Bryan,1,2020,8,7,68,12.7,72.8,200067,68.2,0.0,2,33.7,-3.749,1,21.8,131.901,4,0.643
7 Weeks & 3 Days,0fO1pBw5d9elBhAo0OleA0,yungatita,1,2020,1,3,71,36.0,44.5,228000,78.60000000000001,2.43,4,10.3,-6.677,1,4.31,144.027,4,0.315
half of my hometown (feat. Kenny Chesney),1yRke3PmsyFrYlFZOAkABk,Kelsea Ballerini & Kenny Chesney,2,2020,3,20,68,15.3,56.99999999999999,231832,61.8,0.0,10,15.9,-4.966,1,4.45,138.034,4,0.286
1004 Kilómetros,1rE49CeY9AUjLYdOSLGKPe,Junior H,1,2020,4,3,70,66.60000000000001,65.10000000000001,277167,56.7,0.0359,6,12.6,-6.479,0,3.03,96.793,3,0.523
betty,3IhtE4fkytdrtEfV34UzkD,Taylor Swift,1,2020,8,18,71,58.9,59.5,294520,37.6,0.0,0,9.89,-8.767,1,2.56,95.946,4,0.476
Clave Ali,0rSlb6Ng6JobokQUPngjRE,Junior H,1,2020,9,2,74,31.1,64.9,201873,70.39999999999999,0.0016099999999999,10,31.0,-4.073,1,3.64,108.181,4,0.611
I'll Be Home,0YupMLYOYz6lZDbN3kRt7A,Meghan Trainor,1,2020,10,30,76,27.1,55.7,219720,36.6,0.000916,2,10.4,-7.744,1,2.55,84.829,4,0.304
Fire On Fire,7t3Xdbufg7q2onVsR8RBdY,Sam Smith,1,2020,10,30,79,47.6,58.4,246735,40.8,0.0,1,18.0,-7.356,0,4.61,115.129,4,0.333
I See $'s,4899RcGPKoSIrPi0EyCjiz,Young Dolph,1,2020,8,14,66,11.6,89.5,159040,61.1,0.0,10,11.9,-6.725,1,10.6,135.948,4,0.21
hoax,6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,1,2020,7,24,72,96.6,66.2,220043,18.1,0.000386,8,13.3,-15.065,1,4.15,118.819,4,0.429
Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,Joel Corry & MNEK,2,2020,7,3,79,16.8,73.4,166028,87.4,0.00114,8,4.89,-3.158,1,6.619999999999999,122.953,4,0.905
Broken,4W8sUeokQKfHt1uTXp0Jq0,Lund,1,2020,4,17,70,5.63,83.0,200673,58.3,0.05,0,10.9,-2.052,1,4.12,134.0,4,0.146
i'm so tired...,7LpMG3AEaIJgs62HQhAa91,Lauv & Troye Sivan,2,2020,3,6,77,17.299999999999997,54.8,162587,73.5,0.0,11,19.5,-7.572,1,23.6,101.252,4,0.498
Devil Always Made Me Think Twice,3olGkpomYOWwRZsbFTZqiX,Chris Stapleton,1,2020,11,13,68,35.8,72.89999999999999,231720,68.5,1.02,7,11.1,-7.547,1,3.0,122.284,4,0.56
Vete,2n7ohqg1s68ToAHh4u9mcW,Bad Bunny,1,2020,2,29,75,3.63,88.6,192024,67.2,0.000878,1,10.1,-4.394,1,18.8,91.976,4,0.526
VILLAIN,3QSjVPObHxuAJc3E5nrjRn,K/DA & Madison Beer & Kim Petras & League of Legends,4,2020,11,6,75,2.32,65.3,199125,63.4,0.0,5,9.08,-5.875,0,3.91,160.013,4,0.306
Can I,0uDdI4fAXCuNhQbmxENdsO,Kehlani,1,2020,5,8,69,41.9,57.4,167810,79.10000000000001,0.0,1,9.82,-3.752,1,11.0,119.537,4,0.612
MARCELINE,17zEBtrjKKa2hwk9CxWIkX,Lil God Dan,1,2020,12,15,71,15.1,74.6,155055,80.60000000000001,0.0073899999999999,3,12.1,-2.495,0,15.9,123.941,4,0.598
All In,7CdoE8U5DwrwCaLoyf3ME0,YoungBoy Never Broke Again,1,2020,9,11,67,5.3,51.1,156663,65.4,0.0,8,31.6,-6.133,1,31.4,154.868,4,0.279
No Eres La Oficial,7qWvY6pXosRyh86pGKhXr5,David Santos,1,2020,7,31,72,34.5,59.5,200450,72.8,0.00114,10,10.9,-6.677,0,4.71,126.919,4,0.714
Knock Knock,6aHoPULNO7pSL2ZfUY0bU8,SoFaygo,1,2020,1,10,71,4.8500000000000005,66.9,139729,62.9,0.0,1,34.599999999999994,-6.032,0,6.569999999999999,125.935,4,0.683
Halloween,7AkPusgKsrTqbOcTTbRnFr,Novo Amor,1,2020,11,6,70,87.4,64.9,154773,46.7,0.0016799999999999,5,11.4,-6.589,1,3.04,106.549,4,0.353
Imperfections (Interlude),42er1na9BHF1ERol51wg8M,Pop Smoke,1,2020,7,20,74,90.7,77.4,108132,51.3,0.0,7,11.0,-5.024,1,7.779999999999999,91.03,4,0.324
Dile a El,13Tbv4nflNxg9kYBIbJnd9,Rauw Alejandro,1,2020,11,13,76,37.5,78.4,209540,58.7,0.109,4,11.1,-3.572,0,7.670000000000001,90.032,4,0.261
Diva (feat. Lil Tecca),7gVwgc8b3XnO87TpmXXFA5,The Kid LAROI & Lil Tecca,2,2020,1,31,71,0.728,68.60000000000001,172005,70.3,0.0,6,9.46,-6.141,0,6.0600000000000005,144.902,4,0.457
Woods,3Qa944OTMZkg8DHjET8JQv,Mac Miller,1,2020,1,17,70,13.5,77.9,286387,36.2,20.6,0,11.1,-10.847,1,4.74,85.011,4,0.46
The Woo (feat. 50 Cent & Roddy Ricch),1H7KnK26kc1YyellpbINEn,Pop Smoke & 50 Cent & Roddy Ricch,3,2020,7,3,74,2.21,49.0,201600,61.8,0.000377,1,25.9,-5.655,1,10.4,99.7,4,0.286
I Need You Christmas,0viGbbEJ9xV6qNJsTaXruz,Jonas Brothers,1,2020,10,30,72,63.7,35.9,206067,49.7,0.0,0,10.5,-6.244,1,2.88,99.186,3,0.169
Already Best Friends (feat. Chris Brown),4RKJRRd4VJfZWiqQTYsleE,Jack Harlow & Chris Brown,2,2020,12,11,71,8.91,87.3,197031,57.49999999999999,0.0,10,10.8,-7.284,0,7.02,103.005,4,0.872
Me Matas,50g9l7cOUIXt9LVl9eX784,Eslabon Armado,1,2020,12,18,69,79.7,50.0,203707,48.3,0.737,5,11.9,-8.438,0,3.03,185.846,3,0.492
Brahms Lullaby,5UAN29M5pGWHmD0MkzxOIM,Lullaby Time,1,2020,6,19,75,99.5,81.69999999999999,106084,3.76,93.7,8,12.0,-19.088,1,6.05,62.787,3,0.654
Cold,24nhOvYX2gk3txBbMzXeUB,Chris Stapleton,1,2020,11,13,67,5.19,55.50000000000001,309853,50.5,0.361,1,14.8,-7.334,0,3.3300000000000005,117.481,4,0.293
Enjoy the Silence,4wGSg2Qqpt2sGCWuAZj6EN,Depeche Mode & Daniel Miller & Phil Legg,3,2020,7,17,69,20.9,62.6,257631,66.7,0.0257,0,7.79,-11.817,0,2.83,112.776,4,0.83
528 Hz Whole Body Regeneration,6KKxPIXdfaIbZ6cQgX5Gav,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,69,96.3,16.400000000000002,146062,8.12,80.80000000000001,5,10.2,-26.974,1,5.47,140.408,4,0.0505
Cry Baby (feat. DaBaby),4aarlAfLKVCTxUDNgbwhjH,Megan Thee Stallion & DaBaby,2,2020,11,20,68,0.402,95.7,137984,43.7,0.0,11,21.9,-7.882,1,35.9,130.058,4,0.616
SUICIDE YEAR,6hRvewF5MRAsqqxnNs3z2b,WEEDMANE & Suicideyear,2,2020,12,16,76,17.2,78.8,91820,87.1,0.164,6,11.5,-5.782,0,4.3,128.195,4,0.401
Way Out (feat. Big Sean),57VeLYXrvNxe8Vs18K2M9W,Jack Harlow & Big Sean,2,2020,12,11,70,11.4,94.5,168906,58.2,0.0,11,10.3,-8.357,0,7.19,108.025,4,0.907
Up Up And Away,7pbg3ABlAZv2NiIdKbBBFm,Juice WRLD,1,2020,7,10,69,53.8,66.10000000000001,147548,66.5,0.0,4,9.81,-6.356,0,5.3,75.059,4,0.486
I'm Not For Everyone,143YESFOZqxVGrKEWisbid,Brothers Osborne,1,2020,10,9,67,20.200000000000003,59.1,172107,74.1,0.0,7,20.8,-4.867,1,4.66,81.995,4,0.635
528 Hz Manifest Your Greatness,05FxtxCg18s015HsuT6dvP,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,69,95.4,16.2,128625,6.98,94.9,2,11.4,-30.509,0,6.84,136.306,3,0.0394
Chosen (feat. Ty Dolla $ign),1dIWPXMX4kRHj6Dt2DStUQ,Blxst & Tyga & Ty Dolla $ign,3,2020,12,4,74,33.6,57.1,161684,76.7,0.0,2,8.09,-5.16,1,28.7,93.421,4,0.605
Go2DaMoon (feat. Kanye West),0F13K9dwYH2zpTWiR8d628,Playboi Carti & Kanye West,2,2020,12,25,71,20.4,69.3,119738,43.4,0.0,4,27.700000000000003,-8.786,0,38.5,147.066,4,0.542
Outta Time (feat. Drake),4SCnCPOUOUXUmCX2uHb3r7,Bryson Tiller & Drake,2,2020,10,2,70,1.29,71.39999999999999,198822,58.2,0.0,5,7.739999999999999,-7.272,0,8.08,92.819,4,0.338
Circles,4jXl6VtkFFKIt3ycUQc5LT,Mac Miller,1,2020,1,17,70,89.60000000000001,61.0,170360,3.16,0.461,9,10.8,-15.186,1,4.859999999999999,151.964,4,0.37
528 Hz Bring Positive Transformation,1PJAY5lET9XqwAPFOdWZHw,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,70,96.5,18.3,111000,2.7,99.2,0,11.6,-28.285,1,3.87,68.149,3,0.037
POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,DJ Khaled & Drake,2,2020,7,17,73,5.7,80.0,200221,56.00000000000001,0.0,5,13.4,-4.818,0,26.1,163.071,4,0.45
2 A.M.,3PjSkZGM7rpNPymaesfZte,King Von,1,2020,3,6,68,6.550000000000001,94.2,120333,69.0,0.0,8,6.329999999999999,-6.833,1,31.6,129.866,4,0.44
Green Dot,7jGhydOLVj84A9rKheLIu6,YoungBoy Never Broke Again,1,2020,12,21,66,10.6,75.8,186880,70.1,0.0,6,7.52,-4.925,1,36.1,167.092,4,0.693
UNAPOLOGETICALLY COUNTRY AS HELL,45nc69lqKe3kY9sit2UU6G,HARDY,1,2020,9,4,66,17.2,54.3,235361,64.8,0.0,1,32.9,-4.961,1,3.11,124.053,3,0.617
Wonder,6ZuahEctZD6w75peme58hm,Shawn Mendes,1,2020,12,4,75,13.6,44.2,172693,63.1,0.00229,1,13.3,-5.096,0,5.0,139.774,4,0.129
La Boda del Huitlacoche - En Vivo,7ewyZwEMNtt0lqtucOD4vs,Carin Leon & Los Honorables,2,2020,3,19,74,43.8,70.0,188430,87.5,0.0161,9,23.3,-8.519,1,6.6000000000000005,140.259,3,0.909
happiness,73YUReisjb3A9ActdLLjJQ,Taylor Swift,1,2020,12,11,71,87.0,55.900000000000006,315147,33.4,0.0,11,11.4,-10.733,1,3.76,122.079,4,0.211
Freak,3aA6xB0tOilDDX17fIJ0Bl,Doja Cat,1,2020,8,7,71,9.69,68.8,284480,71.6,0.0,7,9.89,-5.702,1,3.85,116.912,3,0.373
People I Don't Like,5srKMwXoeyrRnyTnNbpgIW,UPSAHL,1,2020,7,17,70,26.8,74.7,142766,57.3,0.0,11,30.2,-6.562,0,29.5,90.036,4,0.551
528 Hz Manifest Love,12yrAJr9DEtGFR30KQVK0w,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,69,97.7,16.8,106271,6.54,85.1,9,9.86,-30.119,0,3.93,138.061,4,0.0427
oops!,7L6G0wpIUiPXuvoo7qhb06,Yung Gravy,1,2020,10,2,68,3.58,88.6,139760,74.3,0.0197999999999999,6,5.11,-6.797,0,8.12,131.902,4,0.941
Is It True,6RZmhpvukfyeSURhf4kZ0d,Tame Impala,1,2020,2,14,71,0.307,73.1,239267,66.4,35.0,0,13.3,-5.474,1,3.02,118.018,4,0.661
Higher Love,1kKYjjfNYxE0YYgLa7vgVY,Kygo & Whitney Houston,2,2020,5,29,74,1.51,69.3,228267,67.80000000000001,0.000571,8,10.1,-7.159,1,3.24,103.952,4,0.404
Shooting Star,6D1SdwPIbc6mmLVZqJr4m7,Rod Wave,1,2020,10,14,65,54.1,62.3,183850,49.8,0.0,5,32.9,-9.012,1,11.0,166.87,3,0.648
3 A.M.,1YVhP58OOuJKDcwM7aO8K1,King Von,1,2020,3,6,68,4.01,88.5,126883,48.5,0.0,1,10.3,-7.891,1,47.4,139.989,4,0.073
if god didnt want us to snort worms he wouldn't have made them cylindrical!,7wtU7N6R49UAbzQcLjRy5q,MIMIDEATH,1,2020,3,5,71,6.94,70.3,58364,74.3,63.9,5,11.6,-10.624,0,2.99,123.549,4,0.349
Perc Popper,0OPcFAAo9LMO9xvu1L7JGD,Shoreline Mafia & OHGEESY & Fenix Flexin,3,2020,7,31,66,8.25,93.6,120857,33.900000000000006,0.0,1,21.1,-9.297,1,75.1,105.165,4,0.273
Over,08dz3ygXyFur6bL7Au8u8J,Playboi Carti,1,2020,12,25,70,4.4,62.2,166234,94.6,0.0,7,8.38,-3.593,0,5.34,130.07,4,0.336
La Zona,5kqNIqFjijuzvVLhuY9B8j,Bad Bunny,1,2020,2,29,77,20.0,76.2,136893,80.10000000000001,0.00704,1,25.4,-3.661,0,4.09,93.992,4,0.81
Zodiac Killer,2BMffjr4KyshdbZz7UAC6w,Khalil?,1,2020,7,24,67,52.0,87.6,124390,26.700000000000003,0.0,8,15.8,-14.94,1,35.2,125.041,4,0.608
The Business,6f3Slt0GbA2bPZlz0aIFXN,Tiësto,1,2020,9,16,79,41.4,79.80000000000001,164000,62.0,1.92,8,11.2,-7.079,0,23.200000000000003,120.031,4,0.235
"O Come, O Come, Emanuel",1vx0XNUpmrALy5N9SN4GP5,Kuipers & Winter,1,2020,9,29,69,89.4,50.2,129349,15.4,1.37,5,9.74,-16.737,0,4.52,116.803,4,0.261
mad woman,0RP1kqoSPkVXsKiQNhMKzV,Taylor Swift,1,2020,8,18,70,67.0,59.3,237267,70.0,0.000677,3,11.6,-9.016,1,4.92,141.898,4,0.451
Is It Really You?,4OmlsAT8r4q9vPFBvfYgyZ,Loathe,1,2020,2,7,67,0.213,56.3,287628,72.1,40.0,9,14.000000000000002,-7.578,1,3.75,110.027,3,0.11
Once in Royal David's City,68ugUmH1wjIN0vCR98sC7G,Red Brick Lane,1,2020,9,29,69,95.4,59.4,165226,9.76,3.54,7,10.1,-17.914,1,3.5000000000000004,107.593,4,0.319
Girls in the Hood,7yiSvALPjMrBLDDrbcDRNy,Megan Thee Stallion,1,2020,11,20,67,0.711,82.1,154389,81.6,0.0,6,6.45,-3.835,1,35.2,179.974,4,0.797
El Amor de Mi Vida,1w3FzkhH82foC5oIbIKKut,La Adictiva,1,2020,11,13,75,2.54,68.89999999999999,208160,55.60000000000001,0.0,10,9.42,-4.776,1,3.05,132.851,4,0.795
Lotta True Crime,18jbMG8etanCMt6C5wFRDa,Penelope Scott,1,2020,9,25,69,32.5,50.4,202320,40.7,6.45,8,10.6,-14.462,1,21.0,159.089,4,0.403
More Hearts Than Mine,60RFlt48hm0l4Fu0JoccOl,Ingrid Andress,1,2020,3,27,67,10.9,37.5,214787,42.8,0.0,0,10.5,-7.387,1,2.9000000000000004,78.516,4,0.361
528 Hz Emotional Healing,5fOf105Dd3ZJAJZchLa5ce,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,69,98.8,16.6,134958,4.38,88.7,0,9.79,-30.378,1,4.42,134.62,4,0.039
Favorite Mistake,4rHIfYRQw6ittRQXAlurk0,Giveon,1,2020,3,27,70,77.7,53.5,172907,40.9,0.0,7,12.9,-9.517,0,8.55,170.123,4,0.138
Physical,3AzjcOeAmA57TIOr9zF1ZW,Dua Lipa,1,2020,3,27,77,1.37,64.7,193829,84.39999999999999,0.0658,0,10.2,-3.756,1,4.569999999999999,146.967,4,0.746
"Wine, Beer, Whiskey",5avVDmK9FVJpd3MDO8I3Zl,Little Big Town,1,2020,1,17,66,61.7,72.7,196160,91.4,0.0,7,59.6,-5.85,1,7.430000000000001,106.021,4,0.784
#doyalike,4IMP7v2UPYtFqjWucd7Lfw,mikeeysmind,1,2020,1,1,72,13.6,62.8,183055,54.2,24.5,11,59.1,-13.32,0,7.84,96.13,4,0.362
Devil's Advocate,4XfI7M5gLwEY84gYiH4RDD,The Neighbourhood,1,2020,9,25,71,3.2099999999999995,66.2,186307,68.10000000000001,13.900000000000002,11,50.8,-8.152,0,3.15,98.004,4,0.864
bloody valentine,6mADjHs6FXdroPzEGW6KVJ,Machine Gun Kelly,1,2020,9,25,71,0.021,53.3,205159,85.8,0.0,2,14.8,-4.212,1,7.66,160.057,4,0.506
Deep End Freestyle,2AlYncTpVHKwHb55F9lF6O,Sleepy Hallow & Fousheé,2,2020,6,5,69,70.3,86.8,115200,47.9,0.0,4,10.2,-6.687,0,44.5,133.928,4,0.776
Devil's Work,3omcH1HGghFtzaFGgazoy8,Freddie Dredd,1,2020,8,18,73,0.297,65.60000000000001,125608,87.2,0.302,7,7.779999999999999,-6.663,1,20.6,150.059,4,0.568
Rain On Me (with Ariana Grande),7ju97lgwC2rKQ6wwsf9no9,Lady Gaga & Ariana Grande,2,2020,5,29,75,2.1,67.2,182200,85.5,0.0,9,32.300000000000004,-3.764,1,3.97,123.056,4,0.646
Ojitos de Miel,3V1jBnDI3zCn25ONFiqwN8,T3R Elemento,1,2020,10,30,75,70.89999999999999,47.3,239498,44.8,0.0,9,10.4,-9.35,1,3.78,189.195,3,0.6
Goodnight Dad I Love You,013L1ZodWo9Ax2g9LejC9O,Wishing,1,2020,4,1,69,93.0,16.400000000000002,163993,51.6,92.9,1,8.57,-15.492,1,5.43,127.276,4,0.039
528 Hz Heal Golden Chakra,2Eih0U4aJ8A9nTyc2kM7HP,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,69,96.4,15.3,129062,5.220000000000001,98.0,0,8.93,-27.804,1,4.33,140.601,4,0.0397
Blur,16Azhyv8164hYxI8Ax3F5k,Stellar,1,2020,7,19,71,24.5,83.39999999999999,131429,60.0,0.0,5,6.94,-5.433,1,3.1300000000000003,125.954,4,0.694
"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",6MO2bfLHKykUgCChFdw91H,H.E.R. & A Boogie Wit da Hoodie & Chris Brown & Pop Smoke,4,2020,1,17,71,1.4500000000000002,81.6,296011,51.3,0.0102,1,14.000000000000002,-8.363,1,24.4,96.981,4,0.17
Garden Song,5bIgzvxvlefRUCQK9JPocF,Phoebe Bridgers,1,2020,6,18,69,85.6,42.6,219682,27.4,0.658,0,11.1,-16.649,1,14.6,100.255,4,0.169
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",0ZLuW8uOXdFNWcI40C0OC2,Jack Harlow & Tory Lanez & DaBaby & Lil Wayne,4,2020,12,11,69,6.3100000000000005,90.4,227478,72.3,0.0,11,18.5,-5.224,0,26.0,145.013,4,0.835
Murder Business,2crr8fnMCNKxypSNuHi5Jq,YoungBoy Never Broke Again,1,2020,9,11,66,11.4,77.3,132772,73.3,0.0,10,71.8,-4.869,1,32.1,83.712,4,0.612
The Beach,2Hd7uGbl8PX0IxyX59VFOg,Giveon,1,2020,3,27,69,18.1,64.9,205663,50.9,0.0655,3,93.2,-9.502,0,6.59,99.813,4,0.223
evermore (feat. Bon Iver),3O5osWf1rSoKMwe6E9ZaXP,Taylor Swift & Bon Iver,2,2020,12,11,71,93.7,39.0,304107,27.0,0.2269999999999999,1,11.1,-10.673,1,3.08,125.177,5,0.32
Surf,1kwnxJNVl7cwcU98RvMBaR,Mac Miller,1,2020,1,17,70,75.4,82.8,330507,18.2,7.06,1,15.0,-13.066,0,16.6,147.279,4,0.231
Mystery Lady,0bkTdkWwGk3OGFX0afD3Wj,Masego & Don Toliver,2,2020,11,13,72,39.3,74.7,228453,49.4,0.0,3,9.82,-7.957,0,14.099999999999998,76.006,4,0.624
528 Hz Dreamscape for Positive Transformation,4sjYK1CGjM95Y72qIJJQ8t,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,69,93.0,16.3,135875,6.77,88.6,5,11.1,-29.513,1,4.4,142.955,3,0.0393
Winter Wonderland,09hSLe9VWIOT5uiMDufJZF,Grayville Trio,1,2020,11,17,69,93.4,59.7,167303,13.0,89.2,5,9.91,-21.427,1,3.99,75.388,4,0.425
anything,4PwWESSlTwzvw9B7bmtTLS,Adrianne Lenker,1,2020,10,23,69,77.4,38.8,202047,29.1,0.00193,3,8.74,-12.952,1,4.21,83.943,4,0.51
In the Bleak Midwinter,5QCub19WJvIa3TDtJaHl8I,Charlie James-Walker,1,2020,9,29,69,93.1,50.4,147548,3.86,0.4309999999999999,5,11.4,-18.624,1,3.61,61.163,4,0.289
Walk Em Down (feat. Roddy Ricch),4cSSL3YafYjM3yjgFO1vJg,NLE Choppa & Roddy Ricch,2,2020,3,19,69,26.8,86.7,173288,74.4,0.0,2,7.13,-5.171,1,22.7,84.005,4,0.645
The Law of Recognition,4DPYOF6Tvptit1xDUbOo8o,KYSLINGO,1,2020,4,12,68,28.8,88.8,129143,24.8,4.41,10,14.3,-11.965,0,25.9,111.984,4,0.134
Therefore I Am,54bFM56PmE4YLRnqpW6Tha,Billie Eilish,1,2020,11,12,74,21.8,88.9,174321,34.0,13.0,11,5.5,-7.773,0,6.97,94.009,4,0.716
Así Soy,5Wvw29RKTFSK0IuCd2qs4m,Santa Fe Klan,1,2020,5,12,72,3.43,93.2,236069,48.4,0.0,0,12.2,-6.357,1,32.4,119.94,4,0.403
"No Suburban, Pt. 2",3VayB5gLZGODx8b7RO1y5f,Sheff G,1,2020,5,15,69,47.6,85.0,153561,45.8,0.0,8,26.0,-7.82,1,33.900000000000006,143.973,4,0.616
Shhh Baby Shusher Sleep - Soft Female Voice (Loopable),3hS1SjSgquGR8Dj1Ypp88R,Dream Supplier & Baby Sleeps,2,2020,4,22,70,88.0,31.8,142222,0.0925,0.0,9,18.9,-25.934,0,10.3,84.714,4,0.0255
528 Hz Raise Positive Vibrations,7xFyYJ9ifCuJMJzOupVrJj,Miracle Tones & Solfeggio Healing Frequencies MT,2,2020,10,23,69,97.9,20.3,123797,7.37,96.2,5,13.900000000000002,-28.092,1,7.85,140.306,4,0.0625
Bichiyal,4j4w4CXm6BSr0s25wAWrrX,Bad Bunny & Yaviah,2,2020,2,29,75,31.0,73.7,196500,76.6,0.000663,10,11.4,-4.242,0,4.58,93.956,4,0.662
My Head & My Heart,1KixkQVDUHggZMU9dUobgm,Ava Max,1,2020,9,18,76,6.97,61.4,174760,93.4,0.0,9,12.1,-3.709,0,7.000000000000001,116.001,4,0.436
Bad Energy,7d94IqWX2UmSKMGUYSGFJG,Juice WRLD,1,2020,7,10,68,17.0,65.4,186749,45.2,0.0,7,11.4,-6.36,1,4.390000000000001,138.034,4,0.532
epiphany,08fa9LFcFBTcilB3iq2e2A,Taylor Swift,1,2020,7,24,71,73.1,35.4,289749,26.700000000000003,0.0402,1,8.58,-13.69,1,2.81,94.219,4,0.113
Spicy (feat. Post Malone),5IUtvfNvOyVYZUa6AJFrnP,Ty Dolla $ign & Post Malone,2,2020,10,23,71,14.3,78.2,143375,51.0,0.0,4,11.5,-5.724,0,4.19,99.993,4,0.118
overwhelmed,5jjZikDrEd0by1o7V3fO4y,Royal & the Serpent,1,2020,6,26,70,30.8,80.4,159293,32.300000000000004,0.0,0,15.0,-11.127,0,30.5,87.019,4,0.456
Commercial (feat. Lil Uzi Vert),3tDqEKKUs6gf8zMvSuLyLA,Lil Baby & Lil Uzi Vert,2,2020,2,28,67,4.8,89.2,214215,48.6,0.0,11,14.6,-8.637,0,38.4,120.998,4,0.535
Captain Hook,1E3VQQWFQAPJkXfYHjqWoI,Megan Thee Stallion,1,2020,3,6,67,1.18,86.3,176750,63.3,0.0,10,28.5,-5.002,0,28.7,163.991,4,0.545
HOLIDAY,6zFMeegAMYQo0mt8rXtrli,Lil Nas X,1,2020,11,13,74,12.0,81.0,154998,51.1,0.0,5,8.32,-6.924,0,16.400000000000002,151.947,4,0.837
peace,6JlI8Ay77m4nJvZTHvfT1J,Taylor Swift,1,2020,8,18,70,91.6,64.4,234000,28.4,0.0015,5,9.09,-12.879,1,8.21,150.072,4,0.328
Kemba Walker,4jhHaLksdP8DJZzxYAjOSz,Eladio Carrion & Bad Bunny,2,2020,1,31,78,44.6,83.2,152960,59.0,0.000143,8,12.3,-7.168,0,27.200000000000003,146.907,4,0.596
